,label,t-end,t-start,video-id
5543,164,70.7311942278,50.9084391576,1epGZvRN3Fw
5544,164,123.591874415,96.5608447738,1epGZvRN3Fw
5545,54,149.743642953,0.2,Y4IsLkxb5CI
5546,57,40.8666845367,0.2,l2MB-KxbVEs
5547,34,21.9428571429,0.01,bHAzuAnnvcU
5548,47,35.35674883,6.13331357254,vigHVj40dO4
5549,47,77.9291606864,42.9331950078,vigHVj40dO4
5550,47,163.795550702,116.172174727,vigHVj40dO4
5551,47,216.830673947,183.999407176,vigHVj40dO4
5552,148,197.00982652,42.36515812,VdGZfI-8RuA
5553,142,122.281,12.4018174727,RseCMmSvcPY
5554,179,44.2214680354,12.2444618048,rvcSqYeUZ9s
5555,160,187.047917317,0.01,HUZ9PuMm8yM
5556,69,48.8651442668,12.8324117988,BOVYcAeBxyY
5557,162,207.988816719,42.0818914857,z5xZrF421HE
5558,156,17.8404948689,0.01,EiXW33yuAcw
5559,156,50.991800312,32.9322043682,EiXW33yuAcw
5560,74,131.968601298,41.7173472572,NJjoTu1vS7A
5561,74,155.962892443,137.421849285,NJjoTu1vS7A
5562,118,69.8150241234,21.4595779583,g17h49EYsJY
5563,87,117.599176287,0.01,o3Nuqg4w_b8
5564,11,31.3997230889,1.17185569423,NSMAftE6fb4
5565,70,222.900096423,0.2,yWEFVfX-JoI
5566,198,20.2810084612,0.01,T47mErD2KeA
5567,165,22.6793382262,6.17629036661,J1fcLhB-Slg
5568,160,2.00251602,0.60680556,DguywhRJ7ds
5569,83,55.2261128385,22.4492451661,6rfFmqz6s8M
5570,171,120.537436186,99.09893388,s_XdqaQj0uI
5571,62,49.7801045866,0.777814134165,vuntaZJBcfI
5572,62,113.755317122,51.724639922,vuntaZJBcfI
5573,155,21.0491419657,9.54227769111,MxKuqpxmKKk
5574,155,34.2399375975,23.5750390016,MxKuqpxmKKk
5575,155,54.4471138846,39.5723868955,MxKuqpxmKKk
5576,155,72.4090483619,59.2182527301,MxKuqpxmKKk
5577,155,91.7742589704,79.9867394696,MxKuqpxmKKk
5578,155,115.910608424,94.01950078,MxKuqpxmKKk
5579,155,147.063338534,115.910608424,MxKuqpxmKKk
5580,56,233.057870761,13.1244194339,n-BJ753InB0
5581,171,60.4580603578,56.5659105493,biyf6Q-xF0M
5582,171,82.2540992851,75.7671829377,biyf6Q-xF0M
5583,190,66.5713659488,7.12850010457,D-wP7_1A_Kw
5584,142,118.672160686,104.773619345,Ujm7CiWkOBY
5585,197,182.671383,0.01,Zomv5zlkkEc
5586,152,68.1060740452,51.7413636739,RnShLAifVno
5587,139,64.1570813916,4.02918868643,tFiXLhbKdnk
5588,60,180.533697862,60.6195685852,AVIMCVsLrVw
5589,18,24.4510131441,0.01,-wXbBZDSIa8
5590,51,43.1698992858,16.2269834195,x8AR0FD5Jqo
5591,51,102.566781991,51.7426452432,x8AR0FD5Jqo
5592,51,132.571392842,106.240815973,x8AR0FD5Jqo
5593,51,195.029969016,137.163935319,x8AR0FD5Jqo
5594,181,1.95033129216,0.01,ZWzPz-LX9Qg
5595,181,9.5566233316,5.07086135962,ZWzPz-LX9Qg
5596,181,17.8942896056,16.1389914427,ZWzPz-LX9Qg
5597,181,21.16109452,20.3809620031,ZWzPz-LX9Qg
5598,181,29.6450356409,27.6947043487,ZWzPz-LX9Qg
5599,22,21.1970293016,17.9359478706,MpqXCbsqVNQ
5600,22,38.0459500285,27.4474353777,MpqXCbsqVNQ
5601,22,54.6231139695,43.2093289609,MpqXCbsqVNQ
5602,22,70.3850072402,64.1346011919,MpqXCbsqVNQ
5603,22,95.114874649,83.9728464758,MpqXCbsqVNQ
5604,54,143.340655975,9.55604373835,Ggtcmy29TxE
5605,75,234.541,0.01,gzdasX0KIVg
5606,72,21.9011173084,0.2,kW63TeJo4JY
5607,0,120.626176928,0.01,eUKMPNZ3NI4
5608,3,63.2288695086,29.2588497281,KU8VVtam3ig
5609,3,147.534028853,126.457739017,KU8VVtam3ig
5610,56,95.445890678,75.6377504724,dVcnkTR5EBE
5611,95,48.921,0.01,rcDw6If4hjc
5612,79,39.0863837754,21.5712589704,QwnUZ-5JaOM
5613,79,66.1887347894,52.7297441498,QwnUZ-5JaOM
5614,79,109.6999922,106.012597504,QwnUZ-5JaOM
5615,164,152.255523557,122.603187207,uwLM5n-rYmA
5616,163,126.616835691,31.4806026581,2_KTq85YQcY
5617,48,162.506215582,0.01,yGwevg8vwuU
5618,105,15.5319812793,0.69692376,UKo5IFacUyE
5619,105,16.6550031201,15.6929812793,UKo5IFacUyE
5620,75,67.755328,0.01,qoS5nkk7Rgk
5621,182,140.920506903,101.336094852,I9NukwdINyY
5622,182,186.521749587,178.921542473,I9NukwdINyY
5623,57,18.901,0.01,p8UOE62POAE
5624,100,186.20649922,12.9040904836,nUoN18FTeug
5625,19,104.423836502,1.18888618409,Lo848n58uoM
5626,104,58.8762589704,0.01,tpDhYD9e_cU
5627,39,151.266882608,90.8709483835,N2WxAkVh-C4
5628,64,35.5462461927,6.68162522419,Lzvtnr4gT8Y
5629,64,62.5400119713,60.4018920267,Lzvtnr4gT8Y
5630,175,72.0158018402,27.5922612415,gqK_jApRT5E
5631,175,91.8822299341,80.0175576003,gqK_jApRT5E
5632,175,110.369043994,100.711752644,gqK_jApRT5E
5633,175,121.681871003,120.578180563,gqK_jApRT5E
5634,166,102.366659906,11.3721700468,0V8mzi_89Fw
5635,16,17.5693775351,0.733232449298,fO8b3U8fuGo
5636,182,137.652443783,37.5415755772,H91Dm6jaUPg
5637,97,18.8530092932,11.1939742678,jF33TElZc_Y
5638,97,76.5903502535,24.1554181569,jF33TElZc_Y
5639,184,199.264587227,28.2119626168,WxlJBRUU1A0
5640,98,190.14475819,28.6828533541,WFbUBMgOMn8
5641,40,205.461416537,15.9349797192,CjoAnld43C4
5642,85,18.3676442246,0.01,TDZsE3yValQ
5643,168,183.896010839,0.0,wPLEmDBfgok
5644,92,65.9566976363,0.01,sP416nSD4xQ
5645,136,109.40967191,15.2819177363,hghdjiQlYko
5646,58,89.1463708385,22.2658994945,IgAE9XJVIlk
5647,153,37.3168876755,28.9579048362,kXbc9D0sF5k
5648,153,48.6612215289,39.7051684867,kXbc9D0sF5k
5649,153,60.0055553822,56.7216692668,kXbc9D0sF5k
5650,153,68.0660031201,63.5879765991,kXbc9D0sF5k
5651,153,90.157600624,75.5293806552,kXbc9D0sF5k
5652,153,109.562382215,100.904864275,kXbc9D0sF5k
5653,153,125.683277691,111.652127925,kXbc9D0sF5k
5654,153,142.102708268,138.818822153,kXbc9D0sF5k
5655,153,153.463079563,151.671681747,kXbc9D0sF5k
5656,153,178.244082683,163.614333853,kXbc9D0sF5k
5657,153,183.618276131,181.826878315,kXbc9D0sF5k
5658,46,16.8006694711,6.32104395944,l-gHWS0oXiw
5659,46,29.7754439142,24.7851460515,l-gHWS0oXiw
5660,46,74.0227516303,54.5605899657,l-gHWS0oXiw
5661,46,99.1405842059,88.8273019563,l-gHWS0oXiw
5662,110,174.621,0.01,h4SzYWJUqVQ
5663,92,165.597905598,0.01,dR3hrw9dVdw
5664,190,109.821,0.2,n1yugby5jC0
5665,190,71.0224416796,16.2550466563,n1yugby5jC0
5666,108,219.651391576,13.7723541342,BkBbzC6nIvA
5667,154,226.693048348,13.378606132,rZGxJN2AOQY
5668,160,47.9778583713,12.7105520312,bQGegLwVc8I
5669,143,121.702954779,69.0186889108,PLqTX6ij52U
5670,81,166.211605686,5.88359666147,dnzcNZBtUG4
5671,122,71.2145803432,59.0421201248,vjUx3k63oZI
5672,57,5.02826642122,1.50452066147,xhBvsWa0PCs
5673,57,11.5610535039,7.52260330733,xhBvsWa0PCs
5674,57,18.8461009173,13.4219080062,xhBvsWa0PCs
5675,57,25.178888,20.0338803869,xhBvsWa0PCs
5676,6,177.508055526,0.01,jeaaS1NK_d4
5677,171,41.8394274571,0.01,cQYAi2drreo
5678,121,51.5866959126,2.76357299532,0NgQr2-AieQ
5679,144,53.432428305,13.33891536,z0tiCqKa4cs
5680,89,18.145450667,12.0969671113,ibjvKk93__g
5681,89,18.145450667,12.0969671113,ibjvKk93__g
5682,76,21.3400639626,4.62796567863,QBXswoKU4S4
5683,76,106.957429017,47.8223120125,QBXswoKU4S4
5684,53,170.071927438,0.0,x-rGfBaFQek
5685,4,80.5801845,35.09254725,FLImHIKzzm4
5686,135,12.8016328986,9.5408396131,cw0HRDIQ10I
5687,135,26.2071164056,20.4705356256,cw0HRDIQ10I
5688,119,13.4205177874,3.10064273206,CPnLc0MtBYc
5689,42,170.550566893,0.01,WN5EWPfDbog
5690,5,147.964138846,31.4353291732,yINX46xPRf0
5691,184,28.9193848897,0.01,CG-itBlFOzc
5692,139,172.001,0.01,LURZ8QDfowU
5693,5,25.461,0.01,VWsyA_RJIzg
5694,89,70.4405288612,11.7985444618,E50qKeeMbgU
5695,182,132.390982839,2.51148205928,ng14GLT_hHQ
5696,78,6.63692232587,0.0,fKDl_CnA8nY
5697,78,113.028797339,59.1289443578,fKDl_CnA8nY
5698,190,196.603355,9.1870727107,-MB6Wxglgzw
5699,22,72.2473276131,24.0446365055,UMhZGJqeSuU
5700,22,60.1115912637,26.9935070203,UMhZGJqeSuU
5701,22,190.767238318,30.6169641745,gpJ7veSnhUs
5702,171,19.0463439922,7.34914773056,z3xkE5Ox-2A
5703,171,81.1714530265,63.7556274813,z3xkE5Ox-2A
5704,13,14.8957481755,3.21257594,TspdPLMqTx0
5705,13,32.8233742982,28.6051093282,TspdPLMqTx0
5706,13,42.8417536021,38.8871301927,TspdPLMqTx0
5707,13,77.6424396051,46.2690938903,TspdPLMqTx0
5708,13,141.970980398,78.9606474082,TspdPLMqTx0
5709,171,109.094889585,41.3485961944,TjR436qaQw4
5710,5,84.2133619345,0.2,6Z4Qg_fNo0Q
5711,5,102.009393136,92.1580187207,6Z4Qg_fNo0Q
5712,5,185.587182527,109.954049922,6Z4Qg_fNo0Q
5713,5,201.794282371,194.485198128,6Z4Qg_fNo0Q
5714,160,40.6419889235,39.0408248004,H1bmoIihWwo
5715,120,10.2613338534,0.01,ucHq8B0-1BA
5716,120,202.45774571,74.1096333853,ucHq8B0-1BA
5717,169,83.061468451,35.8023575883,qAZStAHJ3CQ
5718,188,55.0117067083,24.1147207488,_yFOkxb22RI
5719,135,16.0021965679,2.68786895476,E7C91KoML-o
5720,185,97.1664021716,22.4651644119,hL11sP4Hlrg
5721,51,225.941,8.23523324729,vrXqd_Ct298
5722,98,150.698302053,0.0,8jyqeivzs2M
5723,165,33.3487801232,12.8692880624,jYU215e-dKg
5724,67,128.114558619,8.94837643846,thhFfqcOfJQ
5725,58,194.479654734,16.7772941584,vKCxWIzJTm0
5726,24,96.656190871,0.652144947372,XuG2V9gDD9M
5727,111,96.8029953198,1.3640679,ynvCxrj1UNg
5728,199,32.2586113322,21.2434757554,l7gWFOa7FnI
5729,199,137.164663537,39.8643001829,l7gWFOa7FnI
5730,110,138.349854914,63.4248705148,RPr1ZbIGLwU
5731,197,225.521905928,20.7623341966,x4f4jp_eHHo
5732,164,22.176349454,13.939355,id4XtnLsw7c
5733,85,5.39939812793,0.01,xUUmAdQJgjg
5734,167,10.061,0.2,ll91M5topgU
5735,137,49.2992595429,9.94509570859,lRB6XvAm_FU
5736,143,163.235774035,0.01,ph7d2H77tks
5737,103,176.336101574,15.3335740499,Ey-0Q6VNJaY
5738,106,63.5679273259,2.17873758378,ibKFezOKsBQ
5739,119,16.8163962559,8.40819812793,l3EBfLkfAX8
5740,119,32.3922386895,20.8137363495,l3EBfLkfAX8
5741,119,55.6870826833,35.0111856474,l3EBfLkfAX8
5742,119,87.5279641186,58.8573868955,l3EBfLkfAX8
5743,119,52.5913497314,30.9190902267,wtoKUYBw9f4
5744,184,43.6968685881,0.0,w9CC0wf27zs
5745,184,78.900543,55.3903968019,w9CC0wf27zs
5746,17,50.4656538627,4.75904019018,E4n0KcS_zgI
5747,106,171.114355694,0.01,2Mh-OomUNpQ
5748,80,114.43054297,6.06254532293,zzE2VrQMvbc
5749,171,62.501,0.2,YcjLd_XBK5Y
5750,169,75.0344492861,57.8646050493,43R60vMRook
5751,12,95.2554657,11.63829294,z85nM9V4058
5752,12,194.586599064,118.3491894,z85nM9V4058
5753,106,60.8676954477,39.7400661041,bc-DycGxV9E
5754,70,23.761,0.2,Liha_xwiwtc
5755,155,38.9549214,5.5781064,-r_bvqjYjYg
5756,62,14.1092636009,0.0,dJ0kxnyVzFI
5757,62,75.839965721,56.8853102982,dJ0kxnyVzFI
5758,62,86.5980133934,81.2189895572,dJ0kxnyVzFI
5759,62,136.28994788,108.114108738,dJ0kxnyVzFI
5760,178,77.5082086168,0.2,_GQaltSDMAk
5761,5,38.524625585,0.0,nMiXX2jqI40
5762,5,62.4593822153,40.0380655226,nMiXX2jqI40
5763,3,27.2607769111,3.69251326053,Vnj0j648Emw
5764,118,107.50324493,2.26322620905,OMq736aZeV8
5765,118,166.365472699,144.013648986,OMq736aZeV8
5766,93,125.88399093,3.93397787612,6l0JqBhldeA
5767,4,7.21585062,1.99507012793,8Ny9NjNpQQA
5768,113,13.06717566,5.0328234,8Ny9NjNpQQA
5769,4,15.0681949,8.36791483,8Ny9NjNpQQA
5770,112,80.7242228839,5.88750236775,dd1LE0m_KVg
5771,47,59.1176422894,2.23085442601,bDwGZOk7njI
5772,100,110.996067083,8.96419656786,V3LvKGRzkeg
5773,99,62.4662416973,21.4727705835,A80eMz7rJUM
5774,21,125.103912551,76.7469623495,Yz7FjWlA6U4
5775,21,231.998223524,141.828872771,Yz7FjWlA6U4
5776,35,50.2471849187,20.1590502368,wwh94C7NB1I
5777,35,150.741553732,55.9639305082,wwh94C7NB1I
5778,134,10.8456374415,2.44026842434,ssHXm1LqovI
5779,195,153.290677067,30.9626864275,LSFmrUdURCs
5780,121,4.97671309984,3.4346329844,7AsHuXeoSpA
5781,66,159.301879875,10.0057379095,u-X4YO91V78
5782,50,35.7587301587,0.01,EW3zRMVjkoU
5783,168,124.680939906,11.5835332683,9abGikdleAU
5784,71,166.249948741,18.0015868063,fE3j74_s4KY
5785,5,93.6059734789,16.9160873635,-VKGwqL83w8
5786,148,109.819010862,0.01,9ut_IDtfVzY
5787,72,29.9040389036,13.2856409021,FqiMsRnatP0
5788,13,43.6121450858,3.80797971919,3UrypnvwAOY
5789,102,15.6549948529,0.1787682922,ew7XlNRrKyM
5790,172,36.841,0.01,ZKkjR2VTb7Y
5791,113,33.0334639938,20.9314846615,VFqkLp5mzBM
5792,183,67.871427,0.01,gYqXtgtyFnY
5793,98,165.651179138,25.584191298,8TGG-FZx0cc
5794,147,2.03582123994,0.01,z7zj8stU-kw
5795,82,24.3787082683,0.01,PagM71op4HU
5796,101,48.4055634248,6.49995717395,jNJg1TYq3c8
5797,64,161.008603744,84.03959268,0JHOEr3YdNM
5798,1,60.5947145086,30.2973572543,Sul7NDmB5HM
5799,1,184.250207488,70.8112652106,Sul7NDmB5HM
5800,1,222.31773947,198.00724181,Sul7NDmB5HM
5801,169,213.354881878,23.5575372764,w1FFMG52FZE
5802,190,8.16853350078,0.01,D7Oc3SLX0wo
5803,190,20.0296917348,12.8682377067,D7Oc3SLX0wo
5804,190,63.2222113417,37.5976336474,D7Oc3SLX0wo
5805,97,36.8257251106,29.2066095705,nB50V0OBto0
5806,97,49.7782215289,42.6670470247,nB50V0OBto0
5807,97,56.381454997,52.8258677449,nB50V0OBto0
5808,97,85.3340940495,57.143366551,nB50V0OBto0
5809,97,97.0167378777,93.4611506256,nB50V0OBto0
5810,97,100.064383454,98.5405609857,nB50V0OBto0
5811,157,89.5409260187,14.6835603383,O9phka35v6I
5812,3,30.2158077699,11.8585320959,txyXUXWybt4
5813,3,48.5730834438,43.3472896388,txyXUXWybt4
5814,3,58.7566816279,52.9949089711,txyXUXWybt4
5815,3,77.5159414407,62.9105177293,txyXUXWybt4
5816,109,100.34340322,2.3986470969,r8DXz1FOb90
5817,109,123.130550565,107.539344487,r8DXz1FOb90
5818,21,208.412775108,51.9289359738,PrR-kkpy1c8
5819,126,210.312294852,48.4025054602,bH-S32gOlCA
5820,40,184.981228549,4.34368876755,ISHKwbnOzXY
5821,14,3.65487317057,0.01,cXY-ONmtylc
5822,14,14.5836597749,5.98395884036,cXY-ONmtylc
5823,14,37.6953560366,22.466718965,cXY-ONmtylc
5824,14,78.723095912,53.4614744167,cXY-ONmtylc
5825,127,14.8176635495,0.366773850234,MaJlWFemO68
5826,96,91.8306099101,1.72378277988,xKLnBh0zmL4
5827,177,51.941,16.119,7tlXgKBTD_0
5828,23,68.2003385335,64.7533900156,-l16smV_uYg
5829,23,108.332667707,106.362982839,-l16smV_uYg
5830,186,185.231265632,64.1304886053,V--Xz2FtJXA
5831,72,21.2411935545,13.0017270156,aUCdj7acYos
5832,120,31.0831037441,21.0473034321,-MldnTjJ-zE
5833,120,157.088152106,85.1649165367,-MldnTjJ-zE
5834,140,66.2006975708,0.01,g49F9coR2VU
5835,5,58.3960312012,42.1380452418,FsS_NCZEfaI
5836,5,103.520237129,97.2161201248,FsS_NCZEfaI
5837,5,116.128471139,108.165375975,FsS_NCZEfaI
5838,5,205.732636505,189.12351014,FsS_NCZEfaI
5839,49,51.7510651092,13.9246369657,sY31L_r7dsk
5840,62,16.0899282371,0.2,gXp3KSWhf1g
5841,62,212.844028081,87.3975647426,gXp3KSWhf1g
5842,6,56.2767652293,19.6771906396,JXMD8Obk0yg
5843,25,63.2999004666,0.2,BQ_BJNFGmTg
5844,7,80.3340971946,9.11502584547,Ht9WSqhFD34
5845,107,29.1073418447,0.0,sUL9HAplalo
5846,107,60.0870857964,49.533546648,sUL9HAplalo
5847,23,217.098424337,211.888062153,bOUtD3leN0E
5848,183,0.02,0.01,UcVbSLmILaY
5849,189,32.96709948,6.97574094,kfiF8A8g7UE
5850,109,159.721,0.01,wEn3nAJHhtw
5851,128,104.828783489,22.3624844237,vzrZJX-Slzg
5852,135,7.56865655,0.97265324,sGFbsMKkoYs
5853,99,118.268400936,26.9049048362,6qojVSLbyUU
5854,68,20.0068345591,16.0054676473,fZQS02Ypca4
5855,68,43.7482782359,28.8098417651,fZQS02Ypca4
5856,68,58.1531991184,50.4172230889,fZQS02Ypca4
5857,68,82.6949161776,74.1586667657,fZQS02Ypca4
5858,68,102.968508531,97.3665948543,fZQS02Ypca4
5859,68,147.250302328,131.244834708,fZQS02Ypca4
5860,7,208.761357939,92.2535406,bQhCEXZwnMM
5861,129,63.2383311622,3.50733601404,JLA4Ck8_BRI
5862,30,76.3335912637,21.0273135725,GV_BDNmUiLY
5863,66,113.018146989,19.4031155008,V4srMOGRlU8
5864,164,11.5951976963,7.28070553026,RAw8sshR51c
5865,164,18.6062474662,13.2131322586,RAw8sshR51c
5866,164,30.2014451626,23.9993626738,RAw8sshR51c
5867,164,46.3807907854,37.7518064532,RAw8sshR51c
5868,164,62.1556526225,51.6390779922,RAw8sshR51c
5869,18,17.8864695788,13.2473276131,E3UJv-NC1E8
5870,63,73.0360166678,0.2,ISEbX4WvBW4
5871,190,113.607660801,86.515213979,6fWXqCWuU9Y
5872,111,73.7871456849,0.233503625585,bmWICdhvyJw
5873,153,125.428588582,85.923521312,zOGg5-Mll4o
5874,135,21.9378369735,1.39951404056,aDaazrgvjJg
5875,106,40.4178132026,5.56809356849,Br1Ty6PCrv8
5876,86,27.624862053,4.99718033073,FNAt8Pew0HA
5877,63,20.9642433697,0.2,7vgokK5_Pvc
5878,186,60.021,14.7009313573,9WhPG89P-tg
5879,10,181.119563183,16.9242870515,_crwKCjKRjg
5880,76,29.8157371295,23.7139118565,YVxuIAwOyoE
5881,76,51.7268369735,42.8514547582,YVxuIAwOyoE
5882,76,68.0908229329,59.7701521061,YVxuIAwOyoE
5883,76,86.6736544462,80.5718291732,YVxuIAwOyoE
5884,76,105.533841654,99.4320163807,YVxuIAwOyoE
5885,76,119.124270671,115.79600234,YVxuIAwOyoE
5886,76,138.539169267,131.882632605,YVxuIAwOyoE
5887,76,162.669114665,148.523974259,YVxuIAwOyoE
5888,62,120.459419657,15.4793026521,hSSHf_c1q5I
5889,71,198.400272109,85.9982486702,oEC5UG-rBFc
5890,45,179.31132866,16.4830046729,7-jcXxwqf5E
5891,95,27.3415850876,20.062527262,JRs2MpyP0SQ
5892,95,31.4774133975,30.4848146031,JRs2MpyP0SQ
5893,95,45.0429302542,41.237968209,JRs2MpyP0SQ
5894,95,88.0555446779,83.5888501031,JRs2MpyP0SQ
5895,73,161.893870759,41.4916678003,OBb4013eIc8
5896,0,65.5857861398,54.5465935794,gSwjTXkXK3Q
5897,0,78.2483893708,73.702839493,gSwjTXkXK3Q
5898,0,104.222960101,103.248913699,gSwjTXkXK3Q
5899,0,146.106955404,142.210769794,gSwjTXkXK3Q
5900,0,172.081525108,164.289154915,gSwjTXkXK3Q
5901,1,54.1715630593,5.86844312157,uqiMw7tQ1Cc
5902,36,87.9575071872,21.2619928315,-l18hJp8ShE
5903,33,185.622851495,35.1095853978,41__Qick6tM
5904,34,23.312833,0.01,iEZgExTrv70
5905,97,41.8039037643,19.0684473311,ShKrNPaSdhY
5906,97,98.6425448474,48.7712210584,ShKrNPaSdhY
5907,97,103.77635759,100.476049398,ShKrNPaSdhY
5908,97,118.444393999,105.243161231,ShKrNPaSdhY
5909,97,182.250352376,119.177795819,ShKrNPaSdhY
5910,97,187.750865672,183.204341654,ShKrNPaSdhY
5911,97,204.98580842,188.850968401,ShKrNPaSdhY
5912,97,216.353536615,206.452612058,ShKrNPaSdhY
5913,97,235.055283,218.553742072,ShKrNPaSdhY
5914,99,119.234366615,49.9938018721,UxR9fdD0Vzw
5915,187,96.6510382703,40.2251099214,37pnsj0hlZ4
5916,165,65.9673015873,0.01,tfepV4CXF7c
5917,0,44.9961869159,5.62252959502,fPtKNj6jCPU
5918,148,178.185561369,41.3530317735,PJgB6h-fImY
5919,193,31.6267669635,26.77603538,hzeK-DdGOsc
5920,193,68.2982977344,62.0893613076,hzeK-DdGOsc
5921,193,82.8504916039,79.7460234235,hzeK-DdGOsc
5922,193,93.1340424515,90.4176327936,hzeK-DdGOsc
5923,141,158.162500684,7.72516107062,mNM-JUC7ZEA
5924,30,190.456104432,8.25255847582,3gPjMvTmE2g
5925,115,104.673309475,11.2532738855,-rCYwovSK4s
5926,60,41.7584580499,5.76028738846,Wzo3_EYrfAY
5927,144,18.0941763807,12.0301824318,GX1EjqXAszM
5928,144,44.2084741841,26.3099105211,GX1EjqXAszM
5929,165,20.0918891232,12.5856496474,jExOw6W1I3E
5930,90,114.697205928,13.6951887676,WU4ISFy651Y
5931,177,122.070815913,102.563131045,je5KvCND9xo
5932,148,104.10198908,9.34604524181,8AsV0ojyUMU
5933,145,81.8088267694,0.01,hmPeCPjaxAM
5934,145,150.2563264,111.344391735,hmPeCPjaxAM
5935,131,118.747204867,112.512267869,nNldj5g7W5o
5936,131,155.023201027,150.488701419,nNldj5g7W5o
5937,131,170.327137204,164.94241892,nNldj5g7W5o
5938,148,176.814206593,10.2500989329,4sm-tTbfamM
5939,111,17.7469628939,0.01,iuQHLWWhSEY
5940,189,6.57575702278,0.495099415289,as7KugARkLE
5941,43,14.4912802771,8.72650079719,mpC_UTM1tWQ
5942,113,172.33719808,74.5473872,1uiEkwykOxo
5943,170,24.1273403614,0.2,xDc407xoYUM
5944,130,65.0711517223,49.178197615,i2X7z9ywHV8
5945,130,122.945494037,106.152938754,i2X7z9ywHV8
5946,130,162.228078565,157.130338573,i2X7z9ywHV8
5947,88,0.02,0.01,Rn5qprCWXFg
5948,13,65.3009313573,0.01,Zc7uU4Qwolc
5949,71,195.255017161,13.6611872075,FMYu8k1b_DM
5950,189,32.3972690796,1.0700015919,OlH5t7EKOKM
5951,178,122.156394696,26.3353619345,iS_ms9ajumY
5952,130,212.733721437,13.555674688,u02UsNRxclU
5953,77,53.0435774601,1.20736519257,oY22VETX20w
5954,77,75.7420420101,72.5224015421,oY22VETX20w
5955,125,83.7079365079,0.01,_8HTgaTPFRo
5956,80,175.576908246,141.940068982,ai80XIxFqqg
5957,109,27.4085260771,4.9531675117,-Jp86pFKlsw
5958,78,11.746797452,0.01,FDLhpMkJwCM
5959,65,123.437278912,86.8490045663,xmW27Mi-jbg
5960,44,75.2743828019,56.30537472,GoFV8lTD4ug
5961,172,43.0003307332,10.9555460218,ILF-93buuSY
5962,52,190.26430839,0.01,Jl2lDgcsvmA
5963,62,122.415623,0.0,v-YKnFqX_L0
5964,61,31.667524493,9.13080289548,r97vYbzloD8
5965,117,48.4782658222,28.9305779906,YNQphOFqDOA
5966,55,130.22556396,2.5750078,0Zg-7EgFiC8
5967,51,41.2129784275,8.59522009984,yeEe8-aYA2E
5968,51,69.6433218346,47.2737105491,yeEe8-aYA2E
5969,161,89.067000612,0.01,s56ctLdnOdw
5970,110,27.221,0.01,R3MPcPKQYKE
5971,4,81.5717006803,0.0,pCWlZ37fGEo
5972,97,195.903123475,7.11037529486,cY3QbnSeu9k
5973,42,92.6069010858,68.1658547975,mjKcoY18QG0
5974,49,65.8918951427,8.38437073245,k0ruZZZ5Gxw
5975,118,87.7081584665,70.0469978,94q8YdJoPUw
5976,118,65.89391861,11.69975625,94q8YdJoPUw
5977,94,7.69136661466,2.75728237129,7xpkFhlxo2Q
5978,94,36.7153915757,16.398574103,7xpkFhlxo2Q
5979,94,67.7710982839,45.1323588144,7xpkFhlxo2Q
5980,94,156.584614665,72.1247020281,7xpkFhlxo2Q
5981,78,2.12942557878,0.0,RG98kemBdyg
5982,78,22.2137804696,6.38827673635,RG98kemBdyg
5983,183,125.482480655,55.3011294003,KzVRgHnpCOQ
5984,62,63.567614378,56.1513927006,D2TQ_RR2Q50
5985,62,210.83258753,201.297445381,D2TQ_RR2Q50
5986,143,143.992606923,14.8384796911,m49gj6Y6SDo
5987,38,46.1966380655,0.01,AqTZd5HZKNI
5988,38,60.533525741,50.6570031201,AqTZd5HZKNI
5989,38,162.166129485,65.3124882995,AqTZd5HZKNI
5990,38,204.021,166.62649454,AqTZd5HZKNI
5991,35,152.358981941,0.0,DN3v5LhGsx0
5992,5,43.5303873978,11.2101666543,CFBmZ1g16H8
5993,5,89.6813315694,48.1891570608,CFBmZ1g16H8
5994,40,21.7504726989,0.0,TIjwhYSIRgg
5995,40,50.0453354134,25.9850780031,TIjwhYSIRgg
5996,40,103.572134165,60.6318486739,TIjwhYSIRgg
5997,14,11.117757351,0.01,o0gdMKlKLcU
5998,23,90.8866911076,7.33315600624,5QS_VBDwKzw
5999,113,27.7451644961,0.0,mWNTl9Bh7kI
6000,80,18.83661975,4.98908892356,r64pATF3vCI
6001,154,10.9182776911,9.55349297972,L36MIRUpcrI
6002,77,119.871450608,15.2336635148,HtkuvF7VbSQ
6003,166,89.0183497545,45.2650460162,j7vUMNMB4Yo
6004,124,17.5596462465,10.113467142,iSJ87SnNLPc
6005,11,91.5170025643,14.9595100345,suxZhXSVNKY
6006,29,190.152580343,32.1118595944,HwRiUpC5mf4
6007,118,64.3228091747,6.05225556786,k_xDTGiDp9A
6008,118,169.885406289,79.18806705,k_xDTGiDp9A
6009,135,24.937935,5.17432972699,rRkwB9EcEMs
6010,191,159.862712949,118.710187207,o67-Z8n-jEE
6011,114,147.598179314,10.24333558,dySzHZniFCo
6012,166,62.0396526852,0.01,HpjomKhpIdk
6013,20,64.43904,26.82391296,hFlDERq1ThU
6014,20,124.589948672,70.4710656,hFlDERq1ThU
6015,53,45.9502616731,0.699750177762,svG8RyP-OlU
6016,53,149.313287982,103.796276368,svG8RyP-OlU
6017,125,20.5792227988,16.5572248577,WPrlU-Im5Ko
6018,125,26.6122197106,24.0649543478,WPrlU-Im5Ko
6019,138,103.050157,64.9071726479,EI_6eT-0-X4
